pid,New Location
islandora:10585,https://digital.lib.sfu.ca/islandora/object/soundscapes:2111
islandora:10582,https://digital.lib.sfu.ca/islandora/object/soundscapes:2112
islandora:10600,https://digital.lib.sfu.ca/islandora/object/soundscapes:2113
islandora:10597,https://digital.lib.sfu.ca/islandora/object/soundscapes:2114
islandora:10598,https://digital.lib.sfu.ca/islandora/object/soundscapes:2115
islandora:10593,https://digital.lib.sfu.ca/islandora/object/soundscapes:2116
islandora:10594,https://digital.lib.sfu.ca/islandora/object/soundscapes:2117
islandora:10591,https://digital.lib.sfu.ca/islandora/object/soundscapes:2118
islandora:10590,https://digital.lib.sfu.ca/islandora/object/soundscapes:2119
islandora:10599,https://digital.lib.sfu.ca/islandora/object/soundscapes:2120
islandora:10596,https://digital.lib.sfu.ca/islandora/object/soundscapes:2121
islandora:10592,https://digital.lib.sfu.ca/islandora/object/soundscapes:2122
islandora:10595,https://digital.lib.sfu.ca/islandora/object/soundscapes:2123
islandora:10601,https://digital.lib.sfu.ca/islandora/object/soundscapes:2124
islandora:10602,https://digital.lib.sfu.ca/islandora/object/soundscapes:2125
islandora:10603,https://digital.lib.sfu.ca/islandora/object/soundscapes:2126
islandora:10604,https://digital.lib.sfu.ca/islandora/object/soundscapes:2127
islandora:10605,https://digital.lib.sfu.ca/islandora/object/soundscapes:2128
islandora:10606,https://digital.lib.sfu.ca/islandora/object/soundscapes:2129
islandora:10607,https://digital.lib.sfu.ca/islandora/object/soundscapes:2130
islandora:10608,https://digital.lib.sfu.ca/islandora/object/soundscapes:2131
islandora:10609,https://digital.lib.sfu.ca/islandora/object/soundscapes:2132
islandora:10610,https://digital.lib.sfu.ca/islandora/object/soundscapes:2133
islandora:10611,https://digital.lib.sfu.ca/islandora/object/soundscapes:2134
islandora:10612,https://digital.lib.sfu.ca/islandora/object/soundscapes:2135
